state,year,offense,gender,count
KS,2013,robbery,Unknown,4
KS,2013,violent-crime,Male,4471
KS,2013,violent-crime,Female,3659
KS,2013,violent-crime,Unknown,29
KS,2014,aggravated-assault,Male,3443
KS,2014,aggravated-assault,Female,2304
KS,2014,aggravated-assault,Unknown,22
KS,2014,arson,Male,316
KS,2014,arson,Female,194
KS,2014,arson,Unknown,8
KS,2014,burglary,Male,6843
KS,2014,burglary,Female,4895
KS,2014,burglary,Unknown,55
KS,2014,homicide,Male,30
KS,2014,homicide,Female,21
KS,2014,homicide,Unknown,1
KS,2014,larceny,Male,15299
KS,2014,larceny,Female,13716
KS,2014,larceny,Unknown,70
KS,2014,motor-vehicle-theft,Male,2664
KS,2014,motor-vehicle-theft,Female,1502
KS,2014,motor-vehicle-theft,Unknown,3
KS,2014,property-crime,Male,25122
KS,2014,property-crime,Female,20307
KS,2014,property-crime,Unknown,136
KS,2014,rape,Male,93
KS,2014,rape,Female,895
KS,2014,rape,Unknown,3
KS,2014,robbery,Male,652
KS,2014,robbery,Female,398
KS,2014,robbery,Unknown,0
KS,2014,violent-crime,Male,4218
KS,2014,violent-crime,Female,3618
KS,2014,violent-crime,Unknown,26
KS,2015,aggravated-assault,Male,3613
KS,2015,aggravated-assault,Female,2555
KS,2015,aggravated-assault,Unknown,13
KS,2015,arson,Male,347
KS,2015,arson,Female,234
KS,2015,arson,Unknown,6
KS,2015,burglary,Male,6838
KS,2015,burglary,Female,4737
KS,2015,burglary,Unknown,33
KS,2015,homicide,Male,46
KS,2015,homicide,Female,29
KS,2015,homicide,Unknown,0
KS,2015,larceny,Male,14874
KS,2015,larceny,Female,13561
KS,2015,larceny,Unknown,85
KS,2015,motor-vehicle-theft,Male,2576
KS,2015,motor-vehicle-theft,Female,1553
KS,2015,motor-vehicle-theft,Unknown,7
KS,2015,property-crime,Male,24635
KS,2015,property-crime,Female,20085
KS,2015,property-crime,Unknown,131
KS,2015,rape,Male,119
KS,2015,rape,Female,1006
KS,2015,rape,Unknown,2
KS,2015,robbery,Male,875
KS,2015,robbery,Female,513
KS,2015,robbery,Unknown,2
KS,2015,violent-crime,Male,4653
KS,2015,violent-crime,Female,4103
KS,2015,violent-crime,Unknown,17
KS,2016,aggravated-assault,Male,3662
KS,2016,aggravated-assault,Female,2781
KS,2016,aggravated-assault,Unknown,15
KS,2016,arson,Male,325
KS,2016,arson,Female,209
KS,2016,arson,Unknown,6
KS,2016,burglary,Male,6537
KS,2016,burglary,Female,4515
KS,2016,burglary,Unknown,30
KS,2016,homicide,Male,53
KS,2016,homicide,Female,23
KS,2016,homicide,Unknown,0
KS,2016,larceny,Male,15751
KS,2016,larceny,Female,14246
KS,2016,larceny,Unknown,73
KS,2016,motor-vehicle-theft,Male,2801
KS,2016,motor-vehicle-theft,Female,1649
KS,2016,motor-vehicle-theft,Unknown,5
KS,2016,property-crime,Male,25414
KS,2016,property-crime,Female,20619
KS,2016,property-crime,Unknown,114
KS,2016,rape,Male,105
KS,2016,rape,Female,1003
KS,2016,rape,Unknown,2
KS,2016,robbery,Male,801
KS,2016,robbery,Female,542
KS,2016,robbery,Unknown,0
KS,2016,violent-crime,Male,4621
KS,2016,violent-crime,Female,4349
KS,2016,violent-crime,Unknown,17
KS,2017,aggravated-assault,Male,3822
KS,2017,aggravated-assault,Female,2971
KS,2017,aggravated-assault,Unknown,15
KS,2017,arson,Male,309
KS,2017,arson,Female,255
KS,2017,arson,Unknown,33
KS,2017,burglary,Male,6301
KS,2017,burglary,Female,4480
KS,2017,burglary,Unknown,29
KS,2017,homicide,Male,70
KS,2017,homicide,Female,25
KS,2017,homicide,Unknown,1
KS,2017,larceny,Male,16419
KS,2017,larceny,Female,14638
KS,2017,larceny,Unknown,73
KS,2017,motor-vehicle-theft,Male,3171
KS,2017,motor-vehicle-theft,Female,1864
KS,2017,motor-vehicle-theft,Unknown,6
KS,2017,property-crime,Male,26200
KS,2017,property-crime,Female,21237
KS,2017,property-crime,Unknown,141
KS,2017,rape,Male,126
KS,2017,rape,Female,1087
KS,2017,rape,Unknown,1
KS,2017,robbery,Male,800
KS,2017,robbery,Female,557
KS,2017,robbery,Unknown,4
KS,2017,violent-crime,Male,4818
KS,2017,violent-crime,Female,4640
KS,2017,violent-crime,Unknown,21
KS,2018,aggravated-assault,Male,4005
KS,2018,aggravated-assault,Female,3456
KS,2018,aggravated-assault,Unknown,16
KS,2018,arson,Male,305
KS,2018,arson,Female,229
KS,2018,arson,Unknown,10
KS,2018,burglary,Male,5794
KS,2018,burglary,Female,4173
KS,2018,burglary,Unknown,13
KS,2018,homicide,Male,62
KS,2018,homicide,Female,28
KS,2018,homicide,Unknown,0
KS,2018,larceny,Male,15454
KS,2018,larceny,Female,13422
KS,2018,larceny,Unknown,47
KS,2018,motor-vehicle-theft,Male,3323
KS,2018,motor-vehicle-theft,Female,2015
KS,2018,motor-vehicle-theft,Unknown,6
KS,2018,property-crime,Male,24876
KS,2018,property-crime,Female,19839
KS,2018,property-crime,Unknown,76
KS,2018,rape,Male,111
KS,2018,rape,Female,1110
KS,2018,rape,Unknown,0
KS,2018,robbery,Male,648
KS,2018,robbery,Female,483
KS,2018,robbery,Unknown,3
KS,2018,violent-crime,Male,4826
KS,2018,violent-crime,Female,5077
KS,2018,violent-crime,Unknown,19
KY,1998,aggravated-assault,Male,99
KY,1998,aggravated-assault,Female,95
KY,1998,aggravated-assault,Unknown,0
KY,1998,arson,Male,2
KY,1998,arson,Female,4
KY,1998,arson,Unknown,0
KY,1998,burglary,Male,161
KY,1998,burglary,Female,154
KY,1998,burglary,Unknown,0
KY,1998,homicide,Male,2
KY,1998,homicide,Female,0
KY,1998,homicide,Unknown,0
KY,1998,larceny,Male,609
KY,1998,larceny,Female,582
KY,1998,larceny,Unknown,0
KY,1998,motor-vehicle-theft,Male,55
KY,1998,motor-vehicle-theft,Female,42
KY,1998,motor-vehicle-theft,Unknown,0
KY,1998,property-crime,Male,827
KY,1998,property-crime,Female,782
KY,1998,property-crime,Unknown,0
KY,1998,rape,Male,3
KY,1998,rape,Female,28
KY,1998,rape,Unknown,0
KY,1998,robbery,Male,24
KY,1998,robbery,Female,12
KY,1998,robbery,Unknown,0
KY,1998,violent-crime,Male,128
KY,1998,violent-crime,Female,135
KY,1998,violent-crime,Unknown,0
KY,1999,aggravated-assault,Male,131
KY,1999,aggravated-assault,Female,127
KY,1999,aggravated-assault,Unknown,0
KY,1999,arson,Male,5
KY,1999,arson,Female,2
KY,1999,arson,Unknown,0
KY,1999,burglary,Male,188
KY,1999,burglary,Female,173
KY,1999,burglary,Unknown,0
KY,1999,homicide,Male,2
KY,1999,homicide,Female,2
KY,1999,homicide,Unknown,0
KY,1999,larceny,Male,661
KY,1999,larceny,Female,591
KY,1999,larceny,Unknown,0
KY,1999,motor-vehicle-theft,Male,101
KY,1999,motor-vehicle-theft,Female,56
KY,1999,motor-vehicle-theft,Unknown,0
KY,1999,property-crime,Male,955
KY,1999,property-crime,Female,822
KY,1999,property-crime,Unknown,0
KY,1999,rape,Male,5
KY,1999,rape,Female,24
KY,1999,rape,Unknown,0
KY,1999,robbery,Male,18
KY,1999,robbery,Female,6
KY,1999,robbery,Unknown,0
KY,1999,violent-crime,Male,156
KY,1999,violent-crime,Female,159
KY,1999,violent-crime,Unknown,0
KY,2000,aggravated-assault,Male,244
KY,2000,aggravated-assault,Female,230
KY,2000,aggravated-assault,Unknown,0
KY,2000,arson,Male,8
KY,2000,arson,Female,7
KY,2000,arson,Unknown,0
KY,2000,burglary,Male,380
KY,2000,burglary,Female,318
KY,2000,burglary,Unknown,0
KY,2000,homicide,Male,3
KY,2000,homicide,Female,2
KY,2000,homicide,Unknown,0
KY,2000,larceny,Male,1222
KY,2000,larceny,Female,1089
KY,2000,larceny,Unknown,0
KY,2000,motor-vehicle-theft,Male,170
KY,2000,motor-vehicle-theft,Female,118
KY,2000,motor-vehicle-theft,Unknown,1
KY,2000,property-crime,Male,1780
KY,2000,property-crime,Female,1532
KY,2000,property-crime,Unknown,1
KY,2000,rape,Male,2
KY,2000,rape,Female,39
KY,2000,rape,Unknown,0
KY,2000,robbery,Male,44
KY,2000,robbery,Female,22
KY,2000,robbery,Unknown,0
KY,2000,violent-crime,Male,293
KY,2000,violent-crime,Female,293
KY,2000,violent-crime,Unknown,0
KY,2001,aggravated-assault,Male,265
KY,2001,aggravated-assault,Female,261
KY,2001,aggravated-assault,Unknown,0
KY,2001,arson,Male,15
KY,2001,arson,Female,5
KY,2001,arson,Unknown,0
KY,2001,burglary,Male,425
KY,2001,burglary,Female,336
KY,2001,burglary,Unknown,0
KY,2001,homicide,Male,3
KY,2001,homicide,Female,2
KY,2001,homicide,Unknown,0
KY,2001,larceny,Male,1319
KY,2001,larceny,Female,1087
KY,2001,larceny,Unknown,0
KY,2001,motor-vehicle-theft,Male,190
KY,2001,motor-vehicle-theft,Female,120
KY,2001,motor-vehicle-theft,Unknown,1
KY,2001,property-crime,Male,1949
KY,2001,property-crime,Female,1548
KY,2001,property-crime,Unknown,1
KY,2001,rape,Male,12
KY,2001,rape,Female,67
KY,2001,rape,Unknown,0
KY,2001,robbery,Male,48
KY,2001,robbery,Female,23
KY,2001,robbery,Unknown,0
KY,2001,violent-crime,Male,328
KY,2001,violent-crime,Female,353
KY,2001,violent-crime,Unknown,0
KY,2002,aggravated-assault,Male,285
KY,2002,aggravated-assault,Female,173
KY,2002,aggravated-assault,Unknown,0
KY,2002,arson,Male,17
KY,2002,arson,Female,5
KY,2002,arson,Unknown,0
KY,2002,burglary,Male,667
KY,2002,burglary,Female,529
KY,2002,burglary,Unknown,0
KY,2002,homicide,Male,7
KY,2002,homicide,Female,3
KY,2002,homicide,Unknown,0
KY,2002,larceny,Male,2176
KY,2002,larceny,Female,1994
KY,2002,larceny,Unknown,1
KY,2002,motor-vehicle-theft,Male,245
KY,2002,motor-vehicle-theft,Female,148
KY,2002,motor-vehicle-theft,Unknown,0
KY,2002,property-crime,Male,3105
KY,2002,property-crime,Female,2676
KY,2002,property-crime,Unknown,1
KY,2002,rape,Male,4
KY,2002,rape,Female,87
KY,2002,rape,Unknown,0
KY,2002,robbery,Male,73
KY,2002,robbery,Female,45
KY,2002,robbery,Unknown,0
KY,2002,violent-crime,Male,369
KY,2002,violent-crime,Female,308
KY,2002,violent-crime,Unknown,0
KY,2003,aggravated-assault,Male,312
KY,2003,aggravated-assault,Female,183
KY,2003,aggravated-assault,Unknown,0
KY,2003,arson,Male,21
KY,2003,arson,Female,15
KY,2003,arson,Unknown,0
KY,2003,burglary,Male,704
KY,2003,burglary,Female,572
KY,2003,burglary,Unknown,0
KY,2003,homicide,Male,8
KY,2003,homicide,Female,2
KY,2003,homicide,Unknown,0
KY,2003,larceny,Male,2174
KY,2003,larceny,Female,2154
KY,2003,larceny,Unknown,6
KY,2003,motor-vehicle-theft,Male,252
KY,2003,motor-vehicle-theft,Female,157
KY,2003,motor-vehicle-theft,Unknown,0
KY,2003,property-crime,Male,3151
KY,2003,property-crime,Female,2898
KY,2003,property-crime,Unknown,6
KY,2003,rape,Male,22
KY,2003,rape,Female,99
KY,2003,rape,Unknown,0
KY,2003,robbery,Male,76
KY,2003,robbery,Female,43
KY,2003,robbery,Unknown,0
KY,2003,violent-crime,Male,418
KY,2003,violent-crime,Female,327
KY,2003,violent-crime,Unknown,0
KY,2004,aggravated-assault,Male,307
KY,2004,aggravated-assault,Female,199
KY,2004,aggravated-assault,Unknown,1
KY,2004,arson,Male,16
KY,2004,arson,Female,10
KY,2004,arson,Unknown,0
KY,2004,burglary,Male,690
KY,2004,burglary,Female,543
KY,2004,burglary,Unknown,0
KY,2004,homicide,Male,11
KY,2004,homicide,Female,7
KY,2004,homicide,Unknown,0
KY,2004,larceny,Male,2130
KY,2004,larceny,Female,2019
KY,2004,larceny,Unknown,4
KY,2004,motor-vehicle-theft,Male,237
KY,2004,motor-vehicle-theft,Female,144
KY,2004,motor-vehicle-theft,Unknown,1
KY,2004,property-crime,Male,3073
KY,2004,property-crime,Female,2716
KY,2004,property-crime,Unknown,5
KY,2004,rape,Male,10
KY,2004,rape,Female,126
KY,2004,rape,Unknown,0
KY,2004,robbery,Male,78
KY,2004,robbery,Female,41
KY,2004,robbery,Unknown,0
KY,2004,violent-crime,Male,406
KY,2004,violent-crime,Female,373
KY,2004,violent-crime,Unknown,1
KY,2005,aggravated-assault,Male,304
KY,2005,aggravated-assault,Female,154
KY,2005,aggravated-assault,Unknown,0
KY,2005,arson,Male,16
KY,2005,arson,Female,10
KY,2005,arson,Unknown,0
KY,2005,burglary,Male,678
KY,2005,burglary,Female,563
KY,2005,burglary,Unknown,0
KY,2005,homicide,Male,6
KY,2005,homicide,Female,3
KY,2005,homicide,Unknown,0
KY,2005,larceny,Male,2065
KY,2005,larceny,Female,2109
KY,2005,larceny,Unknown,2
KY,2005,motor-vehicle-theft,Male,234
KY,2005,motor-vehicle-theft,Female,159
KY,2005,motor-vehicle-theft,Unknown,1
KY,2005,property-crime,Male,2993
KY,2005,property-crime,Female,2841
KY,2005,property-crime,Unknown,3
KY,2005,rape,Male,12
KY,2005,rape,Female,140
KY,2005,rape,Unknown,0
KY,2005,robbery,Male,80
KY,2005,robbery,Female,41
KY,2005,robbery,Unknown,1
KY,2005,violent-crime,Male,402
KY,2005,violent-crime,Female,338
KY,2005,violent-crime,Unknown,1
KY,2006,aggravated-assault,Male,249
KY,2006,aggravated-assault,Female,109
KY,2006,aggravated-assault,Unknown,0
KY,2006,arson,Male,17
KY,2006,arson,Female,16
KY,2006,arson,Unknown,1
KY,2006,burglary,Male,964
KY,2006,burglary,Female,718
KY,2006,burglary,Unknown,14
KY,2006,homicide,Male,10
KY,2006,homicide,Female,4
KY,2006,homicide,Unknown,0
KY,2006,larceny,Male,2493
KY,2006,larceny,Female,2487
KY,2006,larceny,Unknown,6
KY,2006,motor-vehicle-theft,Male,283
KY,2006,motor-vehicle-theft,Female,237
KY,2006,motor-vehicle-theft,Unknown,0
KY,2006,property-crime,Male,3757
KY,2006,property-crime,Female,3458
KY,2006,property-crime,Unknown,21
KY,2006,rape,Male,32
KY,2006,rape,Female,146
KY,2006,rape,Unknown,0
KY,2006,robbery,Male,123
KY,2006,robbery,Female,69
KY,2006,robbery,Unknown,0
KY,2006,violent-crime,Male,414
KY,2006,violent-crime,Female,328
KY,2006,violent-crime,Unknown,0
KY,2007,aggravated-assault,Male,198
KY,2007,aggravated-assault,Female,97
KY,2007,aggravated-assault,Unknown,0
KY,2007,arson,Male,24
KY,2007,arson,Female,21
KY,2007,arson,Unknown,0
KY,2007,burglary,Male,774
KY,2007,burglary,Female,569
KY,2007,burglary,Unknown,2
KY,2007,homicide,Male,9
KY,2007,homicide,Female,2
KY,2007,homicide,Unknown,0
KY,2007,larceny,Male,2253
KY,2007,larceny,Female,2144
KY,2007,larceny,Unknown,1
KY,2007,motor-vehicle-theft,Male,218
KY,2007,motor-vehicle-theft,Female,186
KY,2007,motor-vehicle-theft,Unknown,0
KY,2007,property-crime,Male,3269
KY,2007,property-crime,Female,2920
KY,2007,property-crime,Unknown,3
KY,2007,rape,Male,14
KY,2007,rape,Female,112
KY,2007,rape,Unknown,0
KY,2007,robbery,Male,127
KY,2007,robbery,Female,47
KY,2007,robbery,Unknown,0
KY,2007,violent-crime,Male,348
KY,2007,violent-crime,Female,258
KY,2007,violent-crime,Unknown,0
KY,2008,aggravated-assault,Male,188
KY,2008,aggravated-assault,Female,97
KY,2008,aggravated-assault,Unknown,0
KY,2008,arson,Male,24
KY,2008,arson,Female,7
KY,2008,arson,Unknown,0
KY,2008,burglary,Male,777
KY,2008,burglary,Female,642
KY,2008,burglary,Unknown,2
KY,2008,homicide,Male,7
KY,2008,homicide,Female,6
KY,2008,homicide,Unknown,0
KY,2008,larceny,Male,2357
KY,2008,larceny,Female,2441
KY,2008,larceny,Unknown,8
KY,2008,motor-vehicle-theft,Male,206
KY,2008,motor-vehicle-theft,Female,147
KY,2008,motor-vehicle-theft,Unknown,1
KY,2008,property-crime,Male,3364
KY,2008,property-crime,Female,3237
KY,2008,property-crime,Unknown,11
KY,2008,rape,Male,21
KY,2008,rape,Female,116
KY,2008,rape,Unknown,0
KY,2008,robbery,Male,122
KY,2008,robbery,Female,68
KY,2008,robbery,Unknown,0
KY,2008,violent-crime,Male,338
KY,2008,violent-crime,Female,287
KY,2008,violent-crime,Unknown,0
KY,2009,aggravated-assault,Male,1345
KY,2009,aggravated-assault,Female,547
KY,2009,aggravated-assault,Unknown,3
KY,2009,arson,Male,280
KY,2009,arson,Female,174
KY,2009,arson,Unknown,7
KY,2009,burglary,Male,9514
KY,2009,burglary,Female,6427
KY,2009,burglary,Unknown,25
KY,2009,homicide,Male,61
KY,2009,homicide,Female,33
KY,2009,homicide,Unknown,0
KY,2009,larceny,Male,16267
KY,2009,larceny,Female,13589
KY,2009,larceny,Unknown,39
KY,2009,motor-vehicle-theft,Male,1857
KY,2009,motor-vehicle-theft,Female,1109
KY,2009,motor-vehicle-theft,Unknown,4
KY,2009,property-crime,Male,27918
KY,2009,property-crime,Female,21299
KY,2009,property-crime,Unknown,75
KY,2009,rape,Male,297
KY,2009,rape,Female,1354
KY,2009,rape,Unknown,0
KY,2009,robbery,Male,791
KY,2009,robbery,Female,487
KY,2009,robbery,Unknown,5
KY,2009,violent-crime,Male,2494
KY,2009,violent-crime,Female,2421
KY,2009,violent-crime,Unknown,8
KY,2010,aggravated-assault,Male,1334
KY,2010,aggravated-assault,Female,493
KY,2010,aggravated-assault,Unknown,2
KY,2010,arson,Male,253
KY,2010,arson,Female,139
KY,2010,arson,Unknown,6
KY,2010,burglary,Male,10092
KY,2010,burglary,Female,7115
KY,2010,burglary,Unknown,24
KY,2010,homicide,Male,59
KY,2010,homicide,Female,44
KY,2010,homicide,Unknown,0
KY,2010,larceny,Male,17192
KY,2010,larceny,Female,14600
KY,2010,larceny,Unknown,65
KY,2010,motor-vehicle-theft,Male,1919
KY,2010,motor-vehicle-theft,Female,1177
KY,2010,motor-vehicle-theft,Unknown,6
KY,2010,property-crime,Male,29456
KY,2010,property-crime,Female,23031
KY,2010,property-crime,Unknown,101
KY,2010,rape,Male,244
KY,2010,rape,Female,1445
KY,2010,rape,Unknown,0
KY,2010,robbery,Male,1019
KY,2010,robbery,Female,628
KY,2010,robbery,Unknown,4
KY,2010,violent-crime,Male,2656
KY,2010,violent-crime,Female,2610
KY,2010,violent-crime,Unknown,6
KY,2011,aggravated-assault,Male,1438
KY,2011,aggravated-assault,Female,589
KY,2011,aggravated-assault,Unknown,0
KY,2011,arson,Male,230
KY,2011,arson,Female,150
KY,2011,arson,Unknown,6
KY,2011,burglary,Male,11850
KY,2011,burglary,Female,8567
KY,2011,burglary,Unknown,47
KY,2011,homicide,Male,52
KY,2011,homicide,Female,37
KY,2011,homicide,Unknown,1
KY,2011,larceny,Male,19817
KY,2011,larceny,Female,16855
KY,2011,larceny,Unknown,72
KY,2011,motor-vehicle-theft,Male,2273
KY,2011,motor-vehicle-theft,Female,1367
KY,2011,motor-vehicle-theft,Unknown,6
KY,2011,property-crime,Male,34170
KY,2011,property-crime,Female,26939
KY,2011,property-crime,Unknown,131
KY,2011,rape,Male,264
KY,2011,rape,Female,1610
KY,2011,rape,Unknown,1
KY,2011,robbery,Male,1190
KY,2011,robbery,Female,728
KY,2011,robbery,Unknown,4
KY,2011,violent-crime,Male,2944
KY,2011,violent-crime,Female,2964
KY,2011,violent-crime,Unknown,6
KY,2012,aggravated-assault,Male,1601
KY,2012,aggravated-assault,Female,680
KY,2012,aggravated-assault,Unknown,1
KY,2012,arson,Male,284
KY,2012,arson,Female,166
KY,2012,arson,Unknown,4
KY,2012,burglary,Male,11805
KY,2012,burglary,Female,8897
KY,2012,burglary,Unknown,43
KY,2012,homicide,Male,93
KY,2012,homicide,Female,43
KY,2012,homicide,Unknown,0
KY,2012,larceny,Male,20768
KY,2012,larceny,Female,18563
KY,2012,larceny,Unknown,68
KY,2012,motor-vehicle-theft,Male,2576
KY,2012,motor-vehicle-theft,Female,1513
KY,2012,motor-vehicle-theft,Unknown,3
KY,2012,property-crime,Male,35433
KY,2012,property-crime,Female,29139
KY,2012,property-crime,Unknown,118
KY,2012,rape,Male,272
KY,2012,rape,Female,1500
KY,2012,rape,Unknown,0
KY,2012,robbery,Male,1565
KY,2012,robbery,Female,894
KY,2012,robbery,Unknown,4
KY,2012,violent-crime,Male,3531
KY,2012,violent-crime,Female,3117
KY,2012,violent-crime,Unknown,5
KY,2013,aggravated-assault,Male,1511
KY,2013,aggravated-assault,Female,682
KY,2013,aggravated-assault,Unknown,2
KY,2013,arson,Male,220
KY,2013,arson,Female,132
KY,2013,arson,Unknown,4
KY,2013,burglary,Male,10233
KY,2013,burglary,Female,7556
KY,2013,burglary,Unknown,23
KY,2013,homicide,Male,81
KY,2013,homicide,Female,43
KY,2013,homicide,Unknown,1
KY,2013,larceny,Male,19588
KY,2013,larceny,Female,17130
KY,2013,larceny,Unknown,92
KY,2013,motor-vehicle-theft,Male,2305
KY,2013,motor-vehicle-theft,Female,1411
KY,2013,motor-vehicle-theft,Unknown,4
KY,2013,property-crime,Male,32346
KY,2013,property-crime,Female,26229
KY,2013,property-crime,Unknown,123
KY,2013,rape,Male,264
KY,2013,rape,Female,1366
KY,2013,rape,Unknown,1
KY,2013,robbery,Male,1343
KY,2013,robbery,Female,824
KY,2013,robbery,Unknown,3
KY,2013,violent-crime,Male,3199
KY,2013,violent-crime,Female,2915
KY,2013,violent-crime,Unknown,7
KY,2014,aggravated-assault,Male,1965
KY,2014,aggravated-assault,Female,1079
KY,2014,aggravated-assault,Unknown,6
KY,2014,arson,Male,216
KY,2014,arson,Female,119
KY,2014,arson,Unknown,5
KY,2014,burglary,Male,11222
KY,2014,burglary,Female,8695
KY,2014,burglary,Unknown,31
KY,2014,homicide,Male,102
KY,2014,homicide,Female,38
KY,2014,homicide,Unknown,0
KY,2014,larceny,Male,19833
KY,2014,larceny,Female,18451
KY,2014,larceny,Unknown,90
KY,2014,motor-vehicle-theft,Male,3307
KY,2014,motor-vehicle-theft,Female,2213
KY,2014,motor-vehicle-theft,Unknown,5
KY,2014,property-crime,Male,34578
KY,2014,property-crime,Female,29478
KY,2014,property-crime,Unknown,131
KY,2014,rape,Male,255
KY,2014,rape,Female,1376
KY,2014,rape,Unknown,0
KY,2014,robbery,Male,1849
KY,2014,robbery,Female,1043
KY,2014,robbery,Unknown,6
KY,2014,violent-crime,Male,4171
KY,2014,violent-crime,Female,3536
KY,2014,violent-crime,Unknown,12
KY,2015,aggravated-assault,Male,2737
KY,2015,aggravated-assault,Female,1972
KY,2015,aggravated-assault,Unknown,24
KY,2015,arson,Male,225
KY,2015,arson,Female,147
KY,2015,arson,Unknown,2
KY,2015,burglary,Male,11568
KY,2015,burglary,Female,8969
KY,2015,burglary,Unknown,37
KY,2015,homicide,Male,162
KY,2015,homicide,Female,55
KY,2015,homicide,Unknown,0
KY,2015,larceny,Male,23309
KY,2015,larceny,Female,22009
KY,2015,larceny,Unknown,97
KY,2015,motor-vehicle-theft,Male,4288
KY,2015,motor-vehicle-theft,Female,2961
KY,2015,motor-vehicle-theft,Unknown,16
KY,2015,property-crime,Male,39390
KY,2015,property-crime,Female,34086
KY,2015,property-crime,Unknown,152
KY,2015,rape,Male,248
KY,2015,rape,Female,1521
KY,2015,rape,Unknown,0
KY,2015,robbery,Male,2445
KY,2015,robbery,Female,1427
KY,2015,robbery,Unknown,8
KY,2015,violent-crime,Male,5592
KY,2015,violent-crime,Female,4975
KY,2015,violent-crime,Unknown,32
KY,2016,aggravated-assault,Male,2971
KY,2016,aggravated-assault,Female,2125
KY,2016,aggravated-assault,Unknown,19
KY,2016,arson,Male,210
KY,2016,arson,Female,130
KY,2016,arson,Unknown,2
KY,2016,burglary,Male,10980
KY,2016,burglary,Female,8643
KY,2016,burglary,Unknown,54
KY,2016,homicide,Male,190
KY,2016,homicide,Female,80
KY,2016,homicide,Unknown,0
